Image,Group,Row,Col,Size
20,76,G,6,119
20,124,G,11,100
20,124,G,13,101
20,124,G,15,103
20,126,G,19,45
20,126,G,21,44
20,126,G,23,44
20,128,J,2,82
20,128,J,4,80
20,128,J,6,86
20,130,J,11,60
20,130,J,13,47
20,130,J,15,38
20,1,J,19,196
20,1,J,21,189
20,1,J,23,177
20,128,L,2,74
20,128,L,4,80
20,128,L,6,83
20,130,L,11,60
20,130,L,13,60
20,130,L,15,46
20,1,L,19,207
20,1,L,21,191
20,1,L,23,184
20,128,N,2,87
20,128,N,4,87
20,128,N,6,86
20,130,N,11,57
20,130,N,13,41
20,130,N,15,50
20,1,N,19,199
20,1,N,21,194
20,1,N,23,165
20,128,P,2,98
20,128,P,4,91
20,128,P,6,93
20,130,P,11,78
20,130,P,13,76
20,130,P,15,63
20,1,P,19,214
20,1,P,21,194
20,1,P,23,199
21,82,A,2,106
21,82,A,4,93
21,82,A,6,105
21,88,A,10,190
21,88,A,12,204
21,88,A,14,187
21,58,A,19,76
21,58,A,21,73
21,58,A,23,82
21,82,C,2,103
21,82,C,4,86
21,82,C,6,87
21,88,C,10,197
21,88,C,12,183
21,88,C,14,190
21,58,C,19,76
21,58,C,21,74
21,58,C,23,69
21,82,E,2,68
21,82,E,4,94
21,82,E,6,104
21,88,E,10,183
21,88,E,12,191
21,88,E,14,170
21,58,E,19,74
21,58,E,21,69
21,58,E,23,66
21,82,G,2,80
21,82,G,4,84
21,82,G,6,93
21,88,G,10,175
21,88,G,12,181
21,88,G,14,179
21,58,G,19,76
21,58,G,21,67
21,58,G,23,68
21,80,J,2,221
21,80,J,4,242
21,80,J,6,275
21,72,J,10,94
21,72,J,12,93
21,72,J,14,93
21,74,J,19,93
21,74,J,21,87
21,74,J,23,88
21,80,L,2,205
21,80,L,4,231
21,80,L,6,252
21,72,L,10,91
21,72,L,12,94
21,72,L,14,98
21,74,L,19,93
21,74,L,21,88
21,74,L,23,84
21,80,N,2,241
21,80,N,4,258
21,80,N,6,267
21,72,N,10,84
21,72,N,12,96
21,72,N,14,100
21,74,N,19,94
21,74,N,21,96
21,74,N,23,84
21,80,P,2,293
21,80,P,4,304
21,80,P,6,290
21,72,P,10,109
21,72,P,12,108
21,72,P,14,110
21,74,P,19,108
21,74,P,21,94
21,74,P,23,100
22,76,A,2,113
22,76,A,4,120
22,76,A,6,119
22,124,A,11,83
22,124,A,13,72
22,124,A,15,71
22,126,A,19,35
22,126,A,21,32
22,126,A,23,31
22,76,C,2,109
22,76,C,4,105
22,76,C,6,105
22,124,C,11,64
22,124,C,13,69
22,124,C,15,66
22,126,C,19,34
22,126,C,21,28
22,126,C,23,20
22,76,E,2,100
22,76,E,4,105
22,76,E,6,102
22,124,E,11,63
22,124,E,13,71
22,124,E,15,65
22,126,E,19,34
22,126,E,21,31
22,126,E,23,26
22,76,G,2,99
22,76,G,4,102
22,76,G,6,104
22,124,G,11,60
22,124,G,13,61
22,124,G,15,63
22,126,G,19,32
22,126,G,21,31
22,126,G,23,29
22,128,J,2,84
22,128,J,4,74
22,128,J,6,78
22,130,J,11,49
22,130,J,13,44
22,130,J,15,36
22,1,J,19,127
22,1,J,21,115
22,1,J,23,103
22,128,L,2,73
22,128,L,4,69
22,128,L,6,67
22,130,L,11,46
22,130,L,13,52
22,130,L,15,45
22,1,L,19,121
22,1,L,21,115
22,1,L,23,106
22,128,N,2,77
22,128,N,4,66
22,128,N,6,55
22,130,N,11,40
22,130,N,13,39
22,130,N,15,46
22,1,N,19,117
22,1,N,21,104
22,1,N,23,99
22,128,P,2,89
22,128,P,4,78
22,128,P,6,67
22,130,P,11,55
22,130,P,13,56
22,130,P,15,54
22,1,P,19,90
22,1,P,21,87
22,1,P,23,87
23,82,A,2,81
23,82,A,4,91
23,82,A,6,91
23,88,A,10,136
23,88,A,12,145
23,88,A,14,158
23,58,A,19,67
23,58,A,21,74
23,58,A,23,72
23,82,C,2,83
23,82,C,4,87
23,82,C,6,86
23,88,C,10,163
23,88,C,12,149
23,88,C,14,143
23,58,C,19,65
23,58,C,21,64
23,58,C,23,56
23,82,E,2,75
23,82,E,4,79
23,82,E,6,93
23,88,E,10,153
23,88,E,12,147
23,88,E,14,155
23,58,E,19,63
23,58,E,21,66
23,58,E,23,58
23,82,G,2,70
23,82,G,4,84
23,82,G,6,84
23,88,G,10,152
23,88,G,12,148
23,88,G,14,142
23,58,G,19,65
23,58,G,21,67
23,58,G,23,55
23,80,J,2,166
23,80,J,4,192
23,80,J,6,222
23,72,J,10,95
23,72,J,12,91
23,72,J,14,90
23,74,J,19,85
23,74,J,21,90
23,74,J,23,77
23,80,L,2,161
23,80,L,4,208
23,80,L,6,225
23,72,L,10,91
23,72,L,12,89
23,72,L,14,93
23,74,L,19,90
23,74,L,21,93
23,74,L,23,73
23,80,N,2,192
23,80,N,4,229
23,80,N,6,241
23,72,N,10,106
23,72,N,12,97
23,72,N,14,97
23,74,N,19,94
23,74,N,21,97
23,74,N,23,91
23,80,P,2,264
23,80,P,4,279
23,80,P,6,277
23,72,P,10,132
23,72,P,12,128
23,72,P,14,131
23,74,P,19,118
23,74,P,21,108
23,74,P,23,108
24,76,A,2,117
24,76,A,4,114
24,76,A,6,110
24,124,A,11,75
24,124,A,13,73
24,124,A,15,73
24,126,A,19,36
24,126,A,21,38
24,126,A,23,38
24,76,C,2,89
24,76,C,4,92
24,76,C,6,102
24,124,C,11,77
24,124,C,13,69
24,124,C,15,84
24,126,C,19,35
24,126,C,21,29
24,126,C,23,22
24,76,E,2,69
24,76,E,4,79
24,76,E,6,96
24,124,E,11,74
24,124,E,13,73
24,124,E,15,75
24,126,E,19,30
24,126,E,21,28
24,126,E,23,23
24,76,G,2,63
24,76,G,4,77
24,76,G,6,98
24,124,G,11,69
24,124,G,13,80
24,124,G,15,70
24,126,G,19,30
24,126,G,21,29
24,126,G,23,26
24,128,J,2,50
24,128,J,4,70
24,128,J,6,64
24,130,J,11,51
24,130,J,13,54
24,130,J,15,49
24,1,J,19,131
24,1,J,21,108
24,1,J,23,88
24,128,L,2,41
24,128,L,4,63
24,128,L,6,66
24,130,L,11,50
24,130,L,13,31
24,130,L,15,48
24,1,L,19,138
24,1,L,21,106
24,1,L,23,77
24,128,N,2,47
24,128,N,4,61
24,128,N,6,68
24,130,N,11,43
24,130,N,13,44
24,130,N,15,43
24,1,N,19,126
24,1,N,21,86
24,1,N,23,82
24,128,P,2,44
24,128,P,4,65
24,128,P,6,61
24,130,P,11,41
24,130,P,13,39
24,130,P,15,40
24,1,P,19,118
24,1,P,21,88
24,1,P,23,78
25,82,A,2,126
25,82,A,4,146
25,82,A,6,146
25,88,A,10,184
25,88,A,12,172
25,88,A,14,186
25,58,A,19,83
25,58,A,21,79
25,58,A,23,77
25,82,C,2,112
25,82,C,4,111
25,82,C,6,124
25,88,C,10,200
25,88,C,12,182
25,88,C,14,184
25,58,C,19,80
25,58,C,21,70
25,58,C,23,65
25,82,E,2,116
25,82,E,4,130
25,82,E,6,141
25,88,E,10,197
25,88,E,12,200
25,88,E,14,206
25,58,E,19,87
25,58,E,21,81
25,58,E,23,74
25,82,G,2,114
25,82,G,4,124
25,82,G,6,134
25,88,G,10,198
25,88,G,12,195
25,88,G,14,204
25,58,G,19,93
25,58,G,21,90
25,58,G,23,76
25,80,J,2,213
25,80,J,4,263
25,80,J,6,283
25,72,J,10,106
25,72,J,12,107
25,72,J,14,110
25,74,J,19,118
25,74,J,21,111
25,74,J,23,99
25,80,L,2,198
25,80,L,4,246
25,80,L,6,267
25,72,L,10,107
25,72,L,12,110
25,72,L,14,114
25,74,L,19,115
25,74,L,21,107
25,74,L,23,97
25,80,N,2,226
25,80,N,4,263
25,80,N,6,254
25,72,N,10,118
25,72,N,12,122
25,72,N,14,120
25,74,N,19,118
25,74,N,21,110
25,74,N,23,98
25,80,P,2,239
25,80,P,4,253
25,80,P,6,241
25,72,P,10,130
25,72,P,12,132
25,72,P,14,135
25,74,P,19,138
25,74,P,21,130
25,74,P,23,114
26,76,A,2,122
26,76,A,4,134
26,76,A,6,146
26,124,A,11,114
26,124,A,13,97
26,124,A,15,97
26,126,A,19,43
26,126,A,21,42
26,126,A,23,41
26,76,C,2,146
26,76,C,4,138
26,76,C,6,141
26,124,C,11,89
26,124,C,13,97
26,124,C,15,101
26,126,C,19,42
26,126,C,21,35
26,126,C,23,34
26,76,E,2,128
26,76,E,4,126
26,76,E,6,136
26,124,E,11,88
26,124,E,13,92
26,124,E,15,94
26,126,E,19,41
26,126,E,21,37
26,126,E,23,32
26,76,G,2,129
26,76,G,4,130
26,76,G,6,132
26,124,G,11,88
26,124,G,13,97
26,124,G,15,95
26,126,G,19,41
26,126,G,21,38
26,126,G,23,38
26,128,J,2,87
26,128,J,4,78
26,128,J,6,81
26,130,J,11,45
26,130,J,13,40
26,130,J,15,46
26,1,J,19,154
26,1,J,21,142
26,1,J,23,130
26,128,L,2,84
26,128,L,4,77
26,128,L,6,79
26,130,L,11,39
26,130,L,13,41
26,130,L,15,45
26,1,L,19,146
26,1,L,21,137
26,1,L,23,123
26,128,N,2,87
26,128,N,4,78
26,128,N,6,78
26,130,N,11,51
26,130,N,13,40
26,130,N,15,45
26,1,N,19,174
26,1,N,21,139
26,1,N,23,137
26,128,P,2,99
26,128,P,4,87
26,128,P,6,76
26,130,P,11,51
26,130,P,13,48
26,130,P,15,47
26,1,P,19,124
26,1,P,21,118
26,1,P,23,124
27,82,A,2,136
27,82,A,4,138
27,82,A,6,121
27,88,A,10,196
27,88,A,12,185
27,88,A,14,185
27,58,A,19,74
27,58,A,21,70
27,58,A,23,70
27,82,C,2,115
27,82,C,4,114
27,82,C,6,122
27,88,C,10,204
27,88,C,12,197
27,88,C,14,198
27,58,C,19,74
27,58,C,21,71
27,58,C,23,60
27,82,E,2,117
27,82,E,4,125
27,82,E,6,126
27,88,E,10,187
27,88,E,12,203
27,88,E,14,187
27,58,E,19,86
27,58,E,21,83
27,58,E,23,71
27,82,G,2,121
27,82,G,4,139
27,82,G,6,135
27,88,G,10,177
27,88,G,12,189
27,88,G,14,195
27,58,G,19,87
27,58,G,21,85
27,58,G,23,74
27,80,J,2,253
27,80,J,4,285
27,80,J,6,304
27,72,J,10,105
27,72,J,12,107
27,72,J,14,104
27,74,J,19,111
27,74,J,21,113
27,74,J,23,103
27,80,L,2,226
27,80,L,4,262
27,80,L,6,283
27,72,L,10,112
27,72,L,12,111
27,72,L,14,107
27,74,L,19,120
27,74,L,21,110
27,74,L,23,100
27,80,N,2,222
27,80,N,4,252
27,80,N,6,259
27,72,N,10,123
27,72,N,12,125
27,72,N,14,123
27,74,N,19,120
27,74,N,21,115
27,74,N,23,104
27,80,P,2,227
27,80,P,4,247
27,80,P,6,235
27,72,P,10,132
27,72,P,12,129
27,72,P,14,136
27,74,P,19,129
27,74,P,21,123
27,74,P,23,117
28,76,A,2,163
28,76,A,4,144
28,76,A,6,139
28,124,A,11,95
28,124,A,13,93
28,124,A,15,93
28,126,A,19,49
28,126,A,21,45
28,126,A,23,46
28,76,C,2,145
28,76,C,4,140
28,76,C,6,135
28,124,C,11,90
28,124,C,13,91
28,124,C,15,105
28,126,C,19,45
28,126,C,21,35
28,126,C,23,34
28,76,E,2,126
28,76,E,4,130
28,76,E,6,134
28,124,E,11,91
28,124,E,13,91
28,124,E,15,87
28,126,E,19,40
28,126,E,21,34
28,126,E,23,35
28,76,G,2,127
28,76,G,4,137
28,76,G,6,134
28,124,G,11,88
28,124,G,13,90
28,124,G,15,83
28,126,G,19,42
28,126,G,21,37
28,126,G,23,30
28,128,J,2,94
28,128,J,4,84
28,128,J,6,84
28,130,J,11,55
28,130,J,13,45
28,130,J,15,45
28,1,J,19,159
28,1,J,21,144
28,1,J,23,132
28,128,L,2,82
28,128,L,4,84
28,128,L,6,79
28,130,L,11,51
28,130,L,13,33
28,130,L,15,48
28,1,L,19,160
28,1,L,21,137
28,1,L,23,119
28,128,N,2,91
28,128,N,4,90
28,128,N,6,86
28,130,N,11,43
28,130,N,13,43
28,130,N,15,48
28,1,N,19,178
28,1,N,21,148
28,1,N,23,147
28,128,P,2,107
28,128,P,4,96
28,128,P,6,83
28,130,P,11,59
28,130,P,13,58
28,130,P,15,57
28,1,P,19,159
28,1,P,21,143
28,1,P,23,138
29,82,A,2,124
29,82,A,4,134
29,82,A,6,130
29,88,A,10,189
29,88,A,12,188
29,88,A,14,166
29,58,A,19,88
29,58,A,21,87
29,58,A,23,90
29,82,C,2,105
29,82,C,4,114
29,82,C,6,131
29,88,C,10,209
29,88,C,12,187
29,88,C,14,176
29,58,C,19,102
29,58,C,21,81
29,58,C,23,75
29,82,E,2,108
29,82,E,4,120
29,82,E,6,134
29,88,E,10,215
29,88,E,12,192
29,88,E,14,180
29,58,E,19,103
29,58,E,21,89
29,58,E,23,84
29,82,G,2,116
29,82,G,4,122
29,82,G,6,119
29,88,G,10,214
29,88,G,12,209
29,88,G,14,203
29,58,G,19,110
29,58,G,21,101
29,58,G,23,90
29,80,J,2,274
29,80,J,4,309
29,80,J,6,322
29,72,J,10,121
29,72,J,12,130
29,72,J,14,131
29,74,J,19,133
29,74,J,21,120
29,74,J,23,119
29,80,L,2,246
29,80,L,4,296
29,80,L,6,306
29,72,L,10,130
29,72,L,12,135
29,72,L,14,136
29,74,L,19,134
29,74,L,21,127
29,74,L,23,119
29,80,N,2,253
29,80,N,4,275
29,80,N,6,271
29,72,N,10,126
29,72,N,12,135
29,72,N,14,133
29,74,N,19,127
29,74,N,21,137
29,74,N,23,132
29,80,P,2,271
29,80,P,4,252
29,80,P,6,220
29,72,P,10,142
29,72,P,12,148
29,72,P,14,155
29,74,P,19,129
29,74,P,21,139
29,74,P,23,149
30,76,A,2,145
30,76,A,4,144
30,76,A,6,144
30,124,A,11,108
30,124,A,13,107
30,124,A,15,109
30,126,A,19,55
30,126,A,21,53
30,126,A,23,57
30,76,C,2,129
30,76,C,4,123
30,76,C,6,136
30,124,C,11,122
30,124,C,13,108
30,124,C,15,102
30,126,C,19,54
30,126,C,21,45
30,126,C,23,41
30,76,E,2,111
30,76,E,4,106
30,76,E,6,125
30,124,E,11,109
30,124,E,13,105
30,124,E,15,102
30,126,E,19,48
30,126,E,21,47
30,126,E,23,41
30,76,G,2,116
30,76,G,4,123
30,76,G,6,127
30,124,G,11,107
30,124,G,13,101
30,124,G,15,103
30,126,G,19,51
30,126,G,21,48
30,126,G,23,42
30,128,J,2,103
30,128,J,4,92
30,128,J,6,93
30,130,J,11,74
30,130,J,13,63
30,130,J,15,73
30,1,J,19,160
30,1,J,21,133
30,1,J,23,121
30,128,L,2,98
30,128,L,4,103
30,128,L,6,97
30,130,L,11,62
30,130,L,13,53
30,130,L,15,69
30,1,L,19,156
30,1,L,21,134
30,1,L,23,113
30,128,N,2,112
30,128,N,4,108
30,128,N,6,104
30,130,N,11,66
30,130,N,13,53
30,130,N,15,72
30,1,N,19,169
30,1,N,21,113
30,1,N,23,104
30,128,P,2,110
30,128,P,4,110
30,128,P,6,100
30,130,P,11,64
30,130,P,13,76
30,130,P,15,74
30,1,P,19,143
30,1,P,21,113
30,1,P,23,115
31,82,A,2,151
31,82,A,4,144
31,82,A,6,134
31,88,A,10,233
31,88,A,12,239
31,88,A,14,243
31,58,A,19,96
31,58,A,21,89
31,58,A,23,81
31,82,C,2,87
31,82,C,4,113
31,82,C,6,131
31,88,C,10,255
31,88,C,12,256
31,88,C,14,273
31,58,C,19,107
31,58,C,21,95
31,58,C,23,85
31,82,E,2,85
31,82,E,4,127
31,82,E,6,154
31,88,E,10,264
31,88,E,12,273
31,88,E,14,273
31,58,E,19,106
31,58,E,21,97
31,58,E,23,85
31,82,G,2,103
31,82,G,4,143
31,82,G,6,149
31,88,G,10,283
31,88,G,12,264
31,88,G,14,274
31,58,G,19,105
31,58,G,21,102
31,58,G,23,91
31,80,J,2,311
31,80,J,4,370
31,80,J,6,391
31,72,J,10,163
31,72,J,12,153
31,72,J,14,157
31,74,J,19,151
31,74,J,21,141
31,74,J,23,105
31,80,L,2,337
31,80,L,4,385
31,80,L,6,404
31,72,L,10,163
31,72,L,12,162
31,72,L,14,166
31,74,L,19,152
31,74,L,21,122
31,74,L,23,93
31,80,N,2,378
31,80,N,4,415
31,80,N,6,420
31,72,N,10,169
31,72,N,12,164
31,72,N,14,163
31,74,N,19,158
31,74,N,21,111
31,74,N,23,95
31,80,P,2,405
31,80,P,4,395
31,80,P,6,387
31,72,P,10,178
31,72,P,12,166
31,72,P,14,167
31,74,P,19,178
31,74,P,21,130
31,74,P,23,109
32,76,A,2,237
32,76,A,4,237
32,76,A,6,238
32,124,A,11,239
32,124,A,13,227
32,124,A,15,228
32,126,A,19,104
32,126,A,21,105
32,126,A,23,110
32,76,C,2,233
32,76,C,4,223
32,76,C,6,237
32,124,C,11,204
32,124,C,13,210
32,124,C,15,200
32,126,C,19,96
32,126,C,21,102
32,126,C,23,97
32,76,E,2,208
32,76,E,4,212
32,76,E,6,222
32,124,E,11,199
32,124,E,13,204
32,124,E,15,200
32,126,E,19,94
32,126,E,21,93
32,126,E,23,94
32,76,G,2,203
32,76,G,4,215
32,76,G,6,223
32,124,G,11,197
32,124,G,13,201
32,124,G,15,197
32,126,G,19,96
32,126,G,21,93
32,126,G,23,90
32,128,J,2,146
32,128,J,4,148
32,128,J,6,154
32,130,J,11,151
32,130,J,13,123
32,130,J,15,110
32,1,J,19,332
32,1,J,21,319
32,1,J,23,306
32,128,L,2,135
32,128,L,4,151
32,128,L,6,150
32,130,L,11,141
32,130,L,13,143
32,130,L,15,122
32,1,L,19,326
32,1,L,21,314
32,1,L,23,297
32,128,N,2,153
32,128,N,4,151
32,128,N,6,148
32,130,N,11,138
32,130,N,13,110
32,130,N,15,125
32,1,N,19,326
32,1,N,21,310
32,1,N,23,299
32,128,P,2,167
32,128,P,4,164
32,128,P,6,161
32,130,P,11,167
32,130,P,13,165
32,130,P,15,149
32,1,P,19,354
32,1,P,21,322
32,1,P,23,331
33,82,A,2,174
33,82,A,4,162
33,82,A,6,174
33,88,A,10,348
33,88,A,12,370
33,88,A,14,340
33,58,A,19,175
33,58,A,21,162
33,58,A,23,183
33,82,C,2,162
33,82,C,4,155
33,82,C,6,150
33,88,C,10,347
33,88,C,12,327
33,88,C,14,337
33,58,C,19,169
33,58,C,21,174
33,58,C,23,151
33,82,E,2,126
33,82,E,4,157
33,82,E,6,173
33,88,E,10,339
33,88,E,12,339
33,88,E,14,323
33,58,E,19,161
33,58,E,21,153
33,58,E,23,151
33,82,G,2,141
33,82,G,4,146
33,82,G,6,156
33,88,G,10,335
33,88,G,12,338
33,88,G,14,333
33,58,G,19,162
33,58,G,21,155
33,58,G,23,150
33,80,J,2,402
33,80,J,4,444
33,80,J,6,475
33,72,J,10,169
33,72,J,12,169
33,72,J,14,169
33,74,J,19,165
33,74,J,21,158
33,74,J,23,161
33,80,L,2,392
33,80,L,4,419
33,80,L,6,455
33,72,L,10,166
33,72,L,12,162
33,72,L,14,168
33,74,L,19,162
33,74,L,21,158
33,74,L,23,155
33,80,N,2,447
33,80,N,4,465
33,80,N,6,471
33,72,N,10,154
33,72,N,12,173
33,72,N,14,170
33,74,N,19,174
33,74,N,21,169
33,74,N,23,155
33,80,P,2,492
33,80,P,4,500
33,80,P,6,480
33,72,P,10,183
33,72,P,12,180
33,72,P,14,187
33,74,P,19,184
33,74,P,21,171
33,74,P,23,171
34,76,A,2,178
34,76,A,4,182
34,76,A,6,184
34,124,A,11,137
34,124,A,13,124
34,124,A,15,122
34,126,A,19,60
34,126,A,21,57
34,126,A,23,55
34,76,C,2,172
34,76,C,4,173
34,76,C,6,173
34,124,C,11,115
34,124,C,13,115
34,124,C,15,117
34,126,C,19,56
34,126,C,21,50
34,126,C,23,40
34,76,E,2,161
34,76,E,4,166
34,76,E,6,164
34,124,E,11,113
34,124,E,13,118
34,124,E,15,110
34,126,E,19,54
34,126,E,21,53
34,126,E,23,50
34,76,G,2,164
34,76,G,4,166
34,76,G,6,164
34,124,G,11,111
34,124,G,13,107
34,124,G,15,111
34,126,G,19,56
34,126,G,21,51
34,126,G,23,51
34,128,J,2,126
34,128,J,4,115
34,128,J,6,120
34,130,J,11,111
34,130,J,13,96
34,130,J,15,85
34,1,J,19,187
34,1,J,21,172
34,1,J,23,163
34,128,L,2,111
34,128,L,4,105
34,128,L,6,103
34,130,L,11,95
34,130,L,13,103
34,130,L,15,94
34,1,L,19,176
34,1,L,21,171
34,1,L,23,162
34,128,N,2,113
34,128,N,4,106
34,128,N,6,94
34,130,N,11,87
34,130,N,13,80
34,130,N,15,93
34,1,N,19,174
34,1,N,21,159
34,1,N,23,159
34,128,P,2,136
34,128,P,4,116
34,128,P,6,104
34,130,P,11,107
34,130,P,13,103
34,130,P,15,103
34,1,P,19,140
34,1,P,21,138
34,1,P,23,141
35,82,A,2,130
35,82,A,4,140
35,82,A,6,142
35,88,A,10,226
35,88,A,12,241
35,88,A,14,252
35,58,A,19,116
35,58,A,21,120
35,58,A,23,121
35,82,C,2,130
35,82,C,4,140
35,82,C,6,135
35,88,C,10,268
35,88,C,12,248
35,88,C,14,255
35,58,C,19,114
35,58,C,21,113
35,58,C,23,104
35,82,E,2,124
35,82,E,4,130
35,82,E,6,143
35,88,E,10,260
35,88,E,12,256
35,88,E,14,262
35,58,E,19,112
35,58,E,21,113
35,58,E,23,106
35,82,G,2,115
35,82,G,4,134
35,82,G,6,137
35,88,G,10,266
35,88,G,12,255
35,88,G,14,252
35,58,G,19,117
35,58,G,21,121
35,58,G,23,105
35,80,J,2,274
35,80,J,4,307
35,80,J,6,343
35,72,J,10,159
35,72,J,12,154
35,72,J,14,154
35,74,J,19,148
35,74,J,21,154
35,74,J,23,139
35,80,L,2,267
35,80,L,4,321
35,80,L,6,350
35,72,L,10,161
35,72,L,12,157
35,72,L,14,154
35,74,L,19,155
35,74,L,21,152
35,74,L,23,132
35,80,N,2,310
35,80,N,4,350
35,80,N,6,370
35,72,N,10,173
35,72,N,12,164
35,72,N,14,160
35,74,N,19,155
35,74,N,21,163
35,74,N,23,146
35,80,P,2,391
35,80,P,4,420
35,80,P,6,408
35,72,P,10,206
35,72,P,12,200
35,72,P,14,201
35,74,P,19,189
35,74,P,21,172
35,74,P,23,179
36,76,A,2,197
36,76,A,4,186
36,76,A,6,183
36,124,A,11,134
36,124,A,13,130
36,124,A,15,127
36,126,A,19,62
36,126,A,21,66
36,126,A,23,63
36,76,C,2,155
36,76,C,4,160
36,76,C,6,168
36,124,C,11,134
36,124,C,13,121
36,124,C,15,143
36,126,C,19,60
36,126,C,21,55
36,126,C,23,49
36,76,E,2,128
36,76,E,4,138
36,76,E,6,163
36,124,E,11,132
36,124,E,13,131
36,124,E,15,130
36,126,E,19,56
36,126,E,21,55
36,126,E,23,44
36,76,G,2,119
36,76,G,4,146
36,76,G,6,166
36,124,G,11,125
36,124,G,13,134
36,124,G,15,124
36,126,G,19,57
36,126,G,21,54
36,126,G,23,49
36,128,J,2,87
36,128,J,4,110
36,128,J,6,106
36,130,J,11,119
36,130,J,13,114
36,130,J,15,112
36,1,J,19,203
36,1,J,21,173
36,1,J,23,146
36,128,L,2,76
36,128,L,4,100
36,128,L,6,101
36,130,L,11,114
36,130,L,13,86
36,130,L,15,109
36,1,L,19,208
36,1,L,21,166
36,1,L,23,129
36,128,N,2,83
36,128,N,4,104
36,128,N,6,113
36,130,N,11,98
36,130,N,13,103
36,130,N,15,102
36,1,N,19,193
36,1,N,21,145
36,1,N,23,137
36,128,P,2,80
36,128,P,4,105
36,128,P,6,103
36,130,P,11,85
36,130,P,13,85
36,130,P,15,81
36,1,P,19,183
36,1,P,21,150
36,1,P,23,134
37,82,A,2,220
37,82,A,4,250
37,82,A,6,250
37,88,A,10,396
37,88,A,12,381
37,88,A,14,408
37,58,A,19,200
37,58,A,21,193
37,58,A,23,189
37,82,C,2,201
37,82,C,4,198
37,82,C,6,217
37,88,C,10,421
37,88,C,12,397
37,88,C,14,396
37,58,C,19,194
37,58,C,21,185
37,58,C,23,167
37,82,E,2,208
37,82,E,4,229
37,82,E,6,241
37,88,E,10,411
37,88,E,12,411
37,88,E,14,432
37,58,E,19,209
37,58,E,21,192
37,58,E,23,182
37,82,G,2,204
37,82,G,4,217
37,82,G,6,232
37,88,G,10,402
37,88,G,12,402
37,88,G,14,420
37,58,G,19,216
37,58,G,21,216
37,58,G,23,189
37,80,J,2,406
37,80,J,4,463
37,80,J,6,480
37,72,J,10,208
37,72,J,12,207
37,72,J,14,216
37,74,J,19,231
37,74,J,21,217
37,74,J,23,198
37,80,L,2,374
37,80,L,4,452
37,80,L,6,453
37,72,L,10,209
37,72,L,12,209
37,72,L,14,219
37,74,L,19,222
37,74,L,21,212
37,74,L,23,201
37,80,N,2,403
37,80,N,4,455
37,80,N,6,431
37,72,N,10,216
37,72,N,12,216
37,72,N,14,225
37,74,N,19,224
37,74,N,21,211
37,74,N,23,202
37,80,P,2,428
37,80,P,4,440
37,80,P,6,428
37,72,P,10,244
37,72,P,12,244
37,72,P,14,256
37,74,P,19,258
37,74,P,21,243
37,74,P,23,225
38,76,A,2,253
38,76,A,4,266
38,76,A,6,285
38,124,A,11,235
38,124,A,13,204
38,124,A,15,214
38,126,A,19,96
38,126,A,21,85
38,126,A,23,89
38,76,C,2,286
38,76,C,4,264
38,76,C,6,268
38,124,C,11,200
38,124,C,13,200
38,124,C,15,213
38,126,C,19,87
38,126,C,21,77
38,126,C,23,75
38,76,E,2,259
38,76,E,4,249
38,76,E,6,269
38,124,E,11,193
38,124,E,13,195
38,124,E,15,203
38,126,E,19,80
38,126,E,21,83
38,126,E,23,78
38,76,G,2,259
38,76,G,4,256
38,76,G,6,260
38,124,G,11,197
38,124,G,13,206
38,124,G,15,213
38,126,G,19,86
38,126,G,21,83
38,126,G,23,83
38,128,J,2,168
38,128,J,4,157
38,128,J,6,153
38,130,J,11,135
38,130,J,13,121
38,130,J,15,135
38,1,J,19,262
38,1,J,21,245
38,1,J,23,235
38,128,L,2,163
38,128,L,4,155
38,128,L,6,158
38,130,L,11,124
38,130,L,13,140
38,130,L,15,131
38,1,L,19,252
38,1,L,21,235
38,1,L,23,218
38,128,N,2,163
38,128,N,4,158
38,128,N,6,154
38,130,N,11,160
38,130,N,13,121
38,130,N,15,132
38,1,N,19,287
38,1,N,21,237
38,1,N,23,241
38,128,P,2,180
38,128,P,4,167
38,128,P,6,155
38,130,P,11,153
38,130,P,13,131
38,130,P,15,135
38,1,P,19,232
38,1,P,21,218
38,1,P,23,230
39,82,A,2,232
39,82,A,4,236
39,82,A,6,218
39,88,A,10,426
39,88,A,12,392
39,88,A,14,391
39,58,A,19,174
39,58,A,21,171
39,58,A,23,169
39,82,C,2,208
39,82,C,4,204
39,82,C,6,217
39,88,C,10,411
39,88,C,12,407
39,88,C,14,414
39,58,C,19,178
39,58,C,21,177
39,58,C,23,155
39,82,E,2,208
39,82,E,4,224
39,82,E,6,219
39,88,E,10,405
39,88,E,12,412
39,88,E,14,397
39,58,E,19,196
39,58,E,21,188
39,58,E,23,170
39,82,G,2,217
39,82,G,4,241
39,82,G,6,232
39,88,G,10,385
39,88,G,12,407
39,88,G,14,400
39,58,G,19,199
39,58,G,21,189
39,58,G,23,173
39,80,J,2,493
39,80,J,4,522
39,80,J,6,550
39,72,J,10,207
39,72,J,12,206
39,72,J,14,201
39,74,J,19,211
39,74,J,21,217
39,74,J,23,199
39,80,L,2,448
39,80,L,4,478
39,80,L,6,502
39,72,L,10,212
39,72,L,12,203
39,72,L,14,206
39,74,L,19,220
39,74,L,21,206
39,74,L,23,189
39,80,N,2,437
39,80,N,4,469
39,80,N,6,466
39,72,N,10,224
39,72,N,12,222
